panel,route,series,kind,x,y,yParameter,lambda,R,p,source,pointer,status,note
A,exact cell reduction,full profile y=0,proved analytic identity,-3.1415926535897931,-0.875,0.0,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.52500000000000002,0.125,0.525,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.52916666666666667,0.125,0.5291666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.53333333333333333,0.125,0.5333333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.53749999999999998,0.125,0.5375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.54166666666666663,0.125,0.5416666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.54583333333333328,0.125,0.5458333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.55000000000000004,0.125,0.55,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.5541666666666667,0.125,0.5541666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.55833333333333335,0.125,0.5583333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.5625,0.125,0.5625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.56666666666666665,0.125,0.5666666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.5708333333333333,0.125,0.5708333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.57499999999999996,0.125,0.575,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.57916666666666661,0.125,0.5791666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.58333333333333337,0.125,0.5833333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.58750000000000002,0.125,0.5875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.59166666666666667,0.125,0.5916666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.59583333333333333,0.125,0.5958333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.59999999999999998,0.125,0.6,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.60416666666666663,0.125,0.6041666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.60833333333333328,0.125,0.6083333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.61250000000000004,0.125,0.6125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.6166666666666667,0.125,0.6166666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.62083333333333335,0.125,0.6208333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.625,0.125,0.625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.62916666666666665,0.125,0.6291666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.6333333333333333,0.125,0.6333333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.63749999999999996,0.125,0.6375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.64166666666666661,0.125,0.6416666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.64583333333333337,0.125,0.6458333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.65000000000000002,0.125,0.65,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.65416666666666667,0.125,0.6541666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.65833333333333333,0.125,0.6583333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.66249999999999998,0.125,0.6625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.66666666666666663,0.125,0.6666666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.67083333333333328,0.125,0.6708333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.67500000000000004,0.125,0.675,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.6791666666666667,0.125,0.6791666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.68333333333333335,0.125,0.6833333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.6875,0.125,0.6875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.69166666666666665,0.125,0.6916666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.6958333333333333,0.125,0.6958333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.69999999999999996,0.125,0.7,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.70416666666666661,0.125,0.7041666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.70833333333333337,0.125,0.7083333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.71250000000000002,0.125,0.7125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.71666666666666667,0.125,0.7166666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.72083333333333333,0.125,0.7208333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.72499999999999998,0.125,0.725,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.72916666666666663,0.125,0.7291666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.73333333333333328,0.125,0.7333333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.73750000000000004,0.125,0.7375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.7416666666666667,0.125,0.7416666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.74583333333333335,0.125,0.7458333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.75,0.125,0.75,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.75416666666666665,0.125,0.7541666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
