panel,series,q,x,y,unit,formula,evidenceClass,note
A,limiting target profile,limit,0.44,0.066792918653474836,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.442,0.067359765889699802,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.44400000000000001,0.067924922913703362,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.44600000000000001,0.068488374213710596,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.44800000000000001,0.069050104834150111,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.45000000000000001,0.06961010036370513,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.45200000000000001,0.070168346923584007,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.45400000000000001,0.070724831156008916,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.45600000000000002,0.071279540212918158,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.45800000000000002,0.071832461744878756,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46000000000000002,0.072383583890207576,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46200000000000002,0.072932895264296416,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46400000000000002,0.073480384949138278,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46600000000000003,0.074026042483051779,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46799999999999997,0.074569857850601134,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.46999999999999997,0.075111821472707341,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.47199999999999998,0.075651924196948411,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.47399999999999998,0.076190157288045707,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.47599999999999998,0.07672651241853265,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.47799999999999998,0.077260981659603267,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.47999999999999998,0.077793557472137925,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.48199999999999998,0.07832423269790198,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.48399999999999999,0.07885300055091693,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.48599999999999999,0.079379854608997491,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.48799999999999999,0.079904788805455956,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.48999999999999999,0.080427797420967645,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.49199999999999999,0.080948875075596338,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.49399999999999999,0.081468016720976422,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.496,0.081985217632649487,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.498,0.082500473402551899,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.5,0.083013779931651432,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.502,0.083525133422729658,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.504,0.084034530373309047,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.50600000000000001,0.084541967568718845,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.50800000000000001,0.085047442075302015,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.51000000000000001,0.085550951233756473,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.51200000000000001,0.086052492652610252,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.51400000000000001,0.086552064201828066,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.51600000000000001,0.087049664006546679,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.51800000000000002,0.087545290440936036,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.52000000000000002,0.088038942122185326,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.52200000000000002,0.088530617904610281,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.52400000000000002,0.089020316873880317,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.52600000000000002,0.089508038341363227,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.52800000000000002,0.089993781838584253,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.53000000000000003,0.090477547111799422,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.53200000000000003,0.090959334116678697,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.53400000000000003,0.091439143013099217,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.53600000000000003,0.09191697416004363,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.53800000000000003,0.092392828110605285,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.54000000000000004,0.092866705607094702,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.54200000000000004,0.093338607576247623,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.54400000000000004,0.093808535124532189,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.54600000000000004,0.094276489533552832,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.54800000000000004,0.094742472255549409,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.55000000000000004,0.095206484908990557,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.55200000000000005,0.095668529274257369,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.55400000000000005,0.096128607289418688,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
