recordType,mu,theta,value,aux,level
profile,5.0000000000000003e-02,6.4400000000000004e+00,1.9761416907497916e-18,nan,qRelative
profile,5.0000000000000003e-02,6.4600000000000000e+00,2.0837739487951714e-12,3.4755217971774055e-01,H
profile,5.0000000000000003e-02,6.4600000000000000e+00,1.7317296611115734e-18,nan,qRelative
profile,5.0000000000000003e-02,6.4800000000000004e+00,1.9119649469664119e-12,3.4545612467669046e-01,H
profile,5.0000000000000003e-02,6.4800000000000004e+00,1.5174364706989760e-18,nan,qRelative
profile,5.0000000000000003e-02,6.5000000000000000e+00,1.7542571643679330e-12,3.4336006961947774e-01,H
profile,5.0000000000000003e-02,6.5000000000000000e+00,1.3295631286541084e-18,nan,qRelative
profile,5.0000000000000003e-02,6.5200000000000005e+00,1.6094978740367865e-12,3.4126401454689687e-01,H
profile,5.0000000000000003e-02,6.5200000000000005e+00,1.1648635040921712e-18,nan,qRelative
profile,5.0000000000000003e-02,6.5400000000000000e+00,1.4766282470665459e-12,3.3916795945969858e-01,H
profile,5.0000000000000003e-02,6.5400000000000000e+00,1.0204890450841242e-18,nan,qRelative
profile,5.0000000000000003e-02,6.5600000000000005e+00,1.3546757280361129e-12,3.3707190435860168e-01,H
profile,5.0000000000000003e-02,6.5600000000000005e+00,8.9394022749927140e-19,nan,qRelative
profile,5.0000000000000003e-02,6.5800000000000001e+00,1.2427470278078539e-12,3.3497584924428797e-01,H
profile,5.0000000000000003e-02,6.5800000000000001e+00,7.8302391650043388e-19,nan,qRelative
profile,5.0000000000000003e-02,6.6000000000000005e+00,1.1400216838333824e-12,3.3287979411740870e-01,H
profile,5.0000000000000003e-02,6.6000000000000005e+00,6.8581592248223102e-19,nan,qRelative
profile,5.0000000000000003e-02,6.6200000000000001e+00,1.0457461421231737e-12,3.3078373897858143e-01,H
profile,5.0000000000000003e-02,6.6200000000000001e+00,6.0062812027485871e-19,nan,qRelative
profile,5.0000000000000003e-02,6.6400000000000006e+00,9.5922831873075995e-13,3.2868768382839669e-01,H
profile,5.0000000000000003e-02,6.6400000000000006e+00,5.2597957694469625e-19,nan,qRelative
profile,5.0000000000000003e-02,6.6600000000000001e+00,8.7983260199994176e-13,3.2659162866741348e-01,H
profile,5.0000000000000003e-02,6.6600000000000001e+00,4.6057120077910852e-19,nan,qRelative
profile,5.0000000000000003e-02,6.6799999999999997e+00,8.0697525994762199e-13,3.2449557349616587e-01,H
profile,5.0000000000000003e-02,6.6799999999999997e+00,4.0326348316221268e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7000000000000002e+00,7.4012022002787975e-13,3.2239951831516261e-01,H
profile,5.0000000000000003e-02,6.7000000000000002e+00,3.5305695701371783e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7199999999999998e+00,6.7877519116460854e-13,3.2030346312488556e-01,H
profile,5.0000000000000003e-02,6.7199999999999998e+00,3.0907504113784602e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7400000000000002e+00,6.2248810036921994e-13,3.1820740792579477e-01,H
profile,5.0000000000000003e-02,6.7400000000000002e+00,2.7054897997372465e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7599999999999998e+00,5.7084381849358492e-13,3.1611135271832747e-01,H
profile,5.0000000000000003e-02,6.7599999999999998e+00,2.3680462352068572e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7800000000000002e+00,5.2346115172211282e-13,3.1401529750290152e-01,H
profile,5.0000000000000003e-02,6.7800000000000002e+00,2.0725082321911404e-19,nan,qRelative
profile,5.0000000000000003e-02,6.7999999999999998e+00,4.7999007729541237e-13,3.1191924227991136e-01,H
profile,5.0000000000000003e-02,6.7999999999999998e+00,1.8136924681688016e-19,nan,qRelative
profile,5.0000000000000003e-02,6.8200000000000003e+00,4.4010920369425286e-13,3.0982318704973544e-01,H
profile,5.0000000000000003e-02,6.8200000000000003e+00,1.5870543919708593e-19,nan,qRelative
profile,5.0000000000000003e-02,6.8399999999999999e+00,4.0352343710909102e-13,3.0772713181273131e-01,H
profile,5.0000000000000003e-02,6.8399999999999999e+00,1.3886097718470061e-19,nan,qRelative
profile,5.0000000000000003e-02,6.8600000000000003e+00,3.6996183748826768e-13,3.0563107656924116e-01,H
profile,5.0000000000000003e-02,6.8600000000000003e+00,1.2148658483884681e-19,nan,qRelative
profile,5.0000000000000003e-02,6.8799999999999999e+00,3.3917564880761636e-13,3.0353502131958743e-01,H
profile,5.0000000000000003e-02,6.8799999999999999e+00,1.0627609198307554e-19,nan,qRelative
profile,5.0000000000000003e-02,6.9000000000000004e+00,3.1093648944501477e-13,3.0143896606408110e-01,H
profile,5.0000000000000003e-02,6.9000000000000004e+00,9.2961132999471167e-20,nan,qRelative
profile,5.0000000000000003e-02,6.9199999999999999e+00,2.8503468968424798e-13,2.9934291080301362e-01,H
profile,5.0000000000000003e-02,6.9199999999999999e+00,8.1306495452758978e-20,nan,qRelative
profile,5.0000000000000003e-02,6.9400000000000004e+00,2.6127776442137339e-13,2.9724685553666580e-01,H
profile,5.0000000000000003e-02,6.9400000000000004e+00,7.1106039127650565e-20,nan,qRelative
profile,5.0000000000000003e-02,6.9600000000000000e+00,2.3948901011104086e-13,2.9515080026530283e-01,H
profile,5.0000000000000003e-02,6.9600000000000000e+00,6.2179115741058488e-20,nan,qRelative
profile,5.0000000000000003e-02,6.9800000000000004e+00,2.1950621587669416e-13,2.9305474498917766e-01,H
profile,5.0000000000000003e-02,6.9800000000000004e+00,5.4367428092802586e-20,nan,qRelative
profile,5.0000000000000003e-02,7.0000000000000000e+00,2.0118047952358382e-13,2.9095868970852956e-01,H
profile,5.0000000000000003e-02,7.0000000000000000e+00,4.7532274886675280e-20,nan,qRelative
profile,5.0000000000000003e-02,7.0200000000000005e+00,1.8437511994270140e-13,2.8886263442358739e-01,H
profile,5.0000000000000003e-02,7.0200000000000005e+00,4.1552134013571502e-20,nan,qRelative
profile,5.0000000000000003e-02,7.0400000000000000e+00,1.6896467808254072e-13,2.8676657913456788e-01,H
profile,5.0000000000000003e-02,7.0400000000000000e+00,3.6320542850099372e-20,nan,qRelative
profile,5.0000000000000003e-02,7.0600000000000005e+00,1.5483399929871954e-13,2.8467052384167851e-01,H
profile,5.0000000000000003e-02,7.0600000000000005e+00,3.1744239186470787e-20,nan,qRelative
profile,5.0000000000000003e-02,7.0800000000000001e+00,1.4187739047357266e-13,2.8257446854511409e-01,H
profile,5.0000000000000003e-02,7.0800000000000001e+00,2.7741530841734244e-20,nan,qRelative
profile,5.0000000000000003e-02,7.1000000000000005e+00,1.2999784583284959e-13,2.8047841324506229e-01,H
profile,5.0000000000000003e-02,7.1000000000000005e+00,2.4240865927330776e-20,nan,qRelative
profile,5.0000000000000003e-02,7.1200000000000001e+00,1.1910633587850175e-13,2.7838235794170019e-01,H
profile,5.0000000000000003e-02,7.1200000000000001e+00,2.1179579147332081e-20,nan,qRelative
profile,5.0000000000000003e-02,7.1400000000000006e+00,1.0912115430863331e-13,2.7628630263519732e-01,H
profile,5.0000000000000003e-02,7.1400000000000006e+00,1.8502792533324019e-20,nan,qRelative
profile,5.0000000000000003e-02,7.1600000000000001e+00,9.9967318211280129e-14,2.7419024732571223e-01,H
profile,5.0000000000000003e-02,7.1600000000000001e+00,1.6162451654535698e-20,nan,qRelative
profile,5.0000000000000003e-02,7.1799999999999997e+00,9.1576017200656897e-14,2.7209419201339868e-01,H
profile,5.0000000000000003e-02,7.1799999999999997e+00,1.4116480664094606e-20,nan,qRelative
profile,5.0000000000000003e-02,7.2000000000000002e+00,8.3884107515634832e-14,2.6999813669840117e-01,H
profile,5.0000000000000003e-02,7.2000000000000002e+00,1.2328041579440960e-20,nan,qRelative
profile,5.0000000000000003e-02,7.2199999999999998e+00,7.6833647422940421e-14,2.6790208138085736e-01,H
profile,5.0000000000000003e-02,7.2199999999999998e+00,1.0764884983408277e-20,nan,qRelative
profile,5.0000000000000003e-02,7.2400000000000002e+00,7.0371470564185628e-14,2.6580602606089820e-01,H
profile,5.0000000000000003e-02,7.2400000000000002e+00,9.3987809025428265e-21,nan,qRelative
profile,5.0000000000000003e-02,7.2599999999999998e+00,6.4448794158493094e-14,2.6370997073864705e-01,H
profile,5.0000000000000003e-02,7.2599999999999998e+00,8.2050199974998011e-21,nan,qRelative
profile,5.0000000000000003e-02,7.2800000000000002e+00,5.9020859223045209e-14,2.6161391541422296e-01,H
profile,5.0000000000000003e-02,7.2800000000000002e+00,7.1619764101715651e-21,nan,qRelative
profile,5.0000000000000003e-02,7.2999999999999998e+00,5.4046600204203979e-14,2.5951786008773686e-01,H
profile,5.0000000000000003e-02,7.2999999999999998e+00,6.2507246741140356e-21,nan,qRelative
profile,5.0000000000000003e-02,7.3200000000000003e+00,4.9488341623505134e-14,2.5742180475929732e-01,H
profile,5.0000000000000003e-02,7.3200000000000003e+00,5.4547040268630787e-21,nan,qRelative
profile,5.0000000000000003e-02,7.3399999999999999e+00,4.5311519537366157e-14,2.5532574942900349e-01,H
profile,5.0000000000000003e-02,7.3399999999999999e+00,4.7594242807206452e-21,nan,qRelative
profile,5.0000000000000003e-02,7.3600000000000003e+00,4.1484425788124332e-14,2.5322969409695278e-01,H
profile,5.0000000000000003e-02,7.3600000000000003e+00,4.1522081264495155e-21,nan,qRelative
profile,5.0000000000000003e-02,7.3799999999999999e+00,3.7977973188322068e-14,2.5113363876323508e-01,H
profile,5.0000000000000003e-02,7.3799999999999999e+00,3.6219653742675769e-21,nan,qRelative
profile,5.0000000000000003e-02,7.4000000000000004e+00,3.4765479931146617e-14,2.4903758342793894e-01,H
profile,5.0000000000000003e-02,7.4000000000000004e+00,3.1589951893111392e-21,nan,qRelative
profile,5.0000000000000003e-02,7.4199999999999999e+00,3.1822471658689137e-14,2.4694152809114536e-01,H
profile,5.0000000000000003e-02,7.4199999999999999e+00,2.7548128637670027e-21,nan,qRelative
profile,5.0000000000000003e-02,7.4400000000000004e+00,2.9126499747197908e-14,2.4484547275293370e-01,H
profile,5.0000000000000003e-02,7.4400000000000004e+00,2.4019980934334023e-21,nan,qRelative
profile,5.0000000000000003e-02,7.4600000000000000e+00,2.6656974485676295e-14,2.4274941741337636e-01,H
profile,5.0000000000000003e-02,7.4600000000000000e+00,2.0940620998298327e-21,nan,qRelative
profile,5.0000000000000003e-02,7.4800000000000004e+00,2.4395011931848780e-14,2.4065336207254598e-01,H
profile,5.0000000000000003e-02,7.4800000000000004e+00,1.8253312665183982e-21,nan,qRelative
profile,5.0000000000000003e-02,7.5000000000000000e+00,2.2323293328460514e-14,2.3855730673050790e-01,H
profile,5.0000000000000003e-02,7.5000000000000000e+00,1.5908452456298246e-21,nan,qRelative
profile,5.0000000000000003e-02,7.5200000000000005e+00,2.0425936053790883e-14,2.3646125138732663e-01,H
profile,5.0000000000000003e-02,7.5200000000000005e+00,1.3862677426268691e-21,nan,qRelative
profile,5.0000000000000003e-02,7.5400000000000000e+00,1.8688375163800192e-14,2.3436519604306205e-01,H
profile,5.0000000000000003e-02,7.5400000000000000e+00,1.2078084084071646e-21,nan,qRelative
profile,5.0000000000000003e-02,7.5600000000000005e+00,1.7097254660085509e-14,2.3226914069777210e-01,H
profile,5.0000000000000003e-02,7.5600000000000005e+00,1.0521544617399850e-21,nan,qRelative
profile,5.0000000000000003e-02,7.5800000000000001e+00,1.5640327688351305e-14,2.3017308535151007e-01,H
profile,5.0000000000000003e-02,7.5800000000000001e+00,9.1641083507745230e-22,nan,qRelative
profile,5.0000000000000003e-02,7.6000000000000005e+00,1.4306364936898002e-14,2.2807703000432891e-01,H
profile,5.0000000000000003e-02,7.6000000000000005e+00,7.9804778590270964e-22,nan,qRelative
profile,5.0000000000000003e-02,7.6200000000000001e+00,1.3085070564171060e-14,2.2598097465627603e-01,H
profile,5.0000000000000003e-02,7.6200000000000001e+00,6.9485504654263234e-22,nan,qRelative
profile,5.0000000000000003e-02,7.6400000000000006e+00,1.1967005039112078e-14,2.2388491930739871e-01,H
profile,5.0000000000000003e-02,7.6400000000000006e+00,6.0490170003220840e-22,nan,qRelative
profile,5.0000000000000003e-02,7.6600000000000001e+00,1.0943514328309773e-14,2.2178886395774103e-01,H
profile,5.0000000000000003e-02,7.6600000000000001e+00,5.2650107014905065e-22,nan,qRelative
profile,5.0000000000000003e-02,7.6799999999999997e+00,1.0006664910117828e-14,2.1969280860734369e-01,H
profile,5.0000000000000003e-02,7.6799999999999997e+00,4.5818000187427336e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7000000000000002e+00,9.1491841383253202e-15,2.1759675325624758e-01,H
profile,5.0000000000000003e-02,7.7000000000000002e+00,3.9865198580310632e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7199999999999998e+00,8.3644055169301594e-15,2.1550069790448956e-01,H
profile,5.0000000000000003e-02,7.7199999999999998e+00,3.4679364776062390e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7400000000000002e+00,7.6462184833650693e-15,2.1340464255210689e-01,H
profile,5.0000000000000003e-02,7.7400000000000002e+00,3.0162418424801257e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7599999999999998e+00,6.9890223304094990e-15,2.1130858719913073e-01,H
profile,5.0000000000000003e-02,7.7599999999999998e+00,2.6228737638098386e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7800000000000002e+00,6.3876839272291763e-15,2.0921253184559552e-01,H
profile,5.0000000000000003e-02,7.7800000000000002e+00,2.2803586058724507e-22,nan,qRelative
profile,5.0000000000000003e-02,7.7999999999999998e+00,5.8374989277333298e-15,2.0711647649152992e-01,H
profile,5.0000000000000003e-02,7.7999999999999998e+00,1.9821737429601327e-22,nan,qRelative
profile,5.0000000000000003e-02,7.8200000000000003e+00,5.3341561799295143e-15,2.0502042113696398e-01,H
profile,5.0000000000000003e-02,7.8200000000000003e+00,1.7226272987433151e-22,nan,qRelative
profile,5.0000000000000003e-02,7.8399999999999999e+00,4.8737050733682359e-15,2.0292436578192499e-01,H
profile,5.0000000000000003e-02,7.8399999999999999e+00,1.4967530075158060e-22,nan,qRelative
profile,5.0000000000000003e-02,7.8600000000000003e+00,4.4525255832747886e-15,2.0082831042643856e-01,H
profile,5.0000000000000003e-02,7.8600000000000003e+00,1.3002183055981210e-22,nan,qRelative
profile,5.0000000000000003e-02,7.8799999999999999e+00,4.0673007897187761e-15,1.9873225507052814e-01,H
profile,5.0000000000000003e-02,7.8799999999999999e+00,1.1292439967220421e-22,nan,qRelative
profile,5.0000000000000003e-02,7.9000000000000004e+00,3.7149916683130294e-15,1.9663619971421867e-01,H
profile,5.0000000000000003e-02,7.9000000000000004e+00,9.8053404156172644e-23,nan,qRelative
profile,5.0000000000000003e-02,7.9199999999999999e+00,3.3928139655970234e-15,1.9454014435753073e-01,H
profile,5.0000000000000003e-02,7.9199999999999999e+00,8.5121420232293078e-23,nan,qRelative
profile,5.0000000000000003e-02,7.9400000000000004e+00,3.0982169875630385e-15,1.9244408900048671e-01,H
profile,5.0000000000000003e-02,7.9400000000000004e+00,7.3877843161330190e-23,nan,qRelative
profile,5.0000000000000003e-02,7.9600000000000000e+00,2.8288641438380683e-15,1.9034803364310493e-01,H
profile,5.0000000000000003e-02,7.9600000000000000e+00,6.4104203346725247e-23,nan,qRelative
profile,5.0000000000000003e-02,7.9800000000000004e+00,2.5826151029420976e-15,1.8825197828540557e-01,H
profile,5.0000000000000003e-02,7.9800000000000004e+00,5.5610074582050389e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0000000000000000e+00,2.3575094258970792e-15,1.8615592292740549e-01,H
profile,5.0000000000000003e-02,8.0000000000000000e+00,4.8229500005384165e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0199999999999996e+00,2.1517515563465769e-15,1.8405986756912171e-01,H
profile,5.0000000000000003e-02,8.0199999999999996e+00,4.1817870632246675e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0400000000000009e+00,1.9636970553424272e-15,1.8196381221057084e-01,H
profile,5.0000000000000003e-02,8.0400000000000009e+00,3.6249199489513294e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0600000000000005e+00,1.7918399781341637e-15,1.7986775685176612e-01,H
profile,5.0000000000000003e-02,8.0600000000000005e+00,3.1413741508257090e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0800000000000001e+00,1.6348012987259516e-15,1.7777170149272248e-01,H
profile,5.0000000000000003e-02,8.0800000000000001e+00,2.7215915579660871e-23,nan,qRelative
profile,5.0000000000000003e-02,8.0999999999999996e+00,1.4913182957057726e-15,1.7567564613345463e-01,H
profile,5.0000000000000003e-02,8.0999999999999996e+00,2.3572490645359580e-23,nan,qRelative
profile,5.0000000000000003e-02,8.1200000000000010e+00,1.3602348199580284e-15,1.7357959077397483e-01,H
profile,5.0000000000000003e-02,8.1200000000000010e+00,2.0411002478518633e-23,nan,qRelative
profile,5.0000000000000003e-02,8.1400000000000006e+00,1.2404923713962818e-15,1.7148353541429401e-01,H
profile,5.0000000000000003e-02,8.1400000000000006e+00,1.7668371999416002e-23,nan,qRelative
profile,5.0000000000000003e-02,8.1600000000000001e+00,1.1311219178435945e-15,1.6938748005442486e-01,H
profile,5.0000000000000003e-02,8.1600000000000001e+00,1.5289699633505982e-23,nan,qRelative
profile,5.0000000000000003e-02,8.1799999999999997e+00,1.0312363946888411e-15,1.6729142469437774e-01,H
profile,5.0000000000000003e-02,8.1799999999999997e+00,1.3227213426024409e-23,nan,qRelative
profile,5.0000000000000003e-02,8.1999999999999993e+00,9.4002382899725676e-16,1.6519536933416282e-01,H
profile,5.0000000000000003e-02,8.1999999999999993e+00,1.1439351432127287e-23,nan,qRelative
profile,5.0000000000000003e-02,8.2200000000000006e+00,8.5674103638981051e-16,1.6309931397379079e-01,H
profile,5.0000000000000003e-02,8.2200000000000006e+00,9.8899613553119902e-24,nan,qRelative
profile,5.0000000000000003e-02,8.2400000000000002e+00,7.8070784326235499e-16,1.6100325861326908e-01,H
profile,5.0000000000000003e-02,8.2400000000000002e+00,8.5476025532056517e-24,nan,qRelative
profile,5.0000000000000003e-02,8.2599999999999998e+00,7.1130179082279397e-16,1.5890720325260774e-01,H
profile,5.0000000000000003e-02,8.2599999999999998e+00,7.3849374070443709e-24,nan,qRelative
profile,5.0000000000000003e-02,8.2799999999999994e+00,6.4795328101144670e-16,1.5681114789181372e-01,H
profile,5.0000000000000003e-02,8.2799999999999994e+00,6.3782006928875067e-24,nan,qRelative
profile,5.0000000000000003e-02,8.3000000000000007e+00,5.9014112766237563e-16,1.5471509253089580e-01,H
profile,5.0000000000000003e-02,8.3000000000000007e+00,5.5067370282116641e-24,nan,qRelative
profile,5.0000000000000003e-02,8.3200000000000003e+00,5.3738847928577137e-16,1.5261903716986064e-01,H
