B,Dnormalized,0.39400000000000007,4.7415821463944533e-07,normalized profile,normalizer=D0(0)=3942,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,D0/3942
B,Ynormalized,0.39400000000000007,0.0051102081827164181,normalized profile,normalizer=Y0(0)=178,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,Y0/178
B,anormalized,0.39400000000000007,0.001816985243307506,normalized profile,normalizer=A*=A0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,A0/A*
B,Bnormalized,0.39600000000000002,1.0518473600648587e-05,normalized profile,normalizer=B0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,B0/B0(theta*)
B,Dnormalized,0.39600000000000002,4.4305925122076355e-07,normalized profile,normalizer=D0(0)=3942,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,D0/3942
B,Ynormalized,0.39600000000000002,0.0050897700402929525,normalized profile,normalizer=Y0(0)=178,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,Y0/178
B,anormalized,0.39600000000000002,0.0017041774658057506,normalized profile,normalizer=A*=A0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,A0/A*
B,Bnormalized,0.39800000000000002,9.8272731420103263e-06,normalized profile,normalizer=B0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,B0/B0(theta*)
B,Dnormalized,0.39800000000000002,4.1400134590596837e-07,normalized profile,normalizer=D0(0)=3942,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,D0/3942
B,Ynormalized,0.39800000000000002,0.0050694159884889433,normalized profile,normalizer=Y0(0)=178,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,Y0/178
B,anormalized,0.39800000000000002,0.0015983641018226062,normalized profile,normalizer=A*=A0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,A0/A*
B,Bnormalized,0.40000000000000002,9.1814843146060696e-06,normalized profile,normalizer=B0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,B0/B0(theta*)
B,Dnormalized,0.40000000000000002,3.8685042217653791e-07,normalized profile,normalizer=D0(0)=3942,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,D0/3942
B,Ynormalized,0.40000000000000002,0.0050491455274465045,normalized profile,normalizer=Y0(0)=178,theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,Y0/178
B,anormalized,0.40000000000000002,0.0014991123290102027,normalized profile,normalizer=A*=A0(theta*),theta=nu*K^2*t;global cell chi=1;parent index j=J+2;kappa=4K,closed-form fixed-window heat limit of an exact global-smooth 2D3C NSE family,A0/A*
C,Zlower,8,2.9212561993131766e-09,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,8,9.048497035242864e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,8,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,16,7.3031404982829414e-10,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,16,5.65531064702679e-07,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,16,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,32,1.8257851245707354e-10,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,32,3.5345691543917438e-08,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,32,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,64,4.5644628114268384e-11,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,64,2.2091057214948399e-09,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,64,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,128,1.1411157028567096e-11,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,128,1.3806910759342749e-10,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,128,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,256,2.852789257141774e-12,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,256,8.6293192245892182e-12,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,256,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,512,7.131973142854435e-13,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,512,5.3933245153682614e-13,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,512,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,1024,1.7829932857136087e-13,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,1024,3.3708278221051633e-14,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,1024,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,2048,4.4574832142840219e-14,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,2048,2.1067673888157271e-15,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,2048,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,4096,1.1143708035710055e-14,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,4096,1.3167296180098294e-16,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,4096,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
C,Zlower,8192,2.7859270089275137e-15,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(64*K^2)
C,Hupper,8192,8.229560112561434e-18,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,(1-2^(-1/9))/(2*K^4);nu=1
C,ratioOverK2,8192,5.0444430645761127e-06,dyadic reference point,ratioConstant=5.0444430645761127e-06,nu=1;K dyadic;Z_lower=A*/(64*K^2);H_upper=(1-2^(-1/9))/(2*K^4),algebraic asymptotic comparison bounds; Z lower bound is asserted only for sufficiently large dyadic K with no quantified K0,A*/(32*(1-2^(-1/9)))
D,Bgroup,0,36,|m|=0,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum Re(conj(Fhat)*Chat) in horizontal group
D,F2group,0,328,|m|=0,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Fhat|^2 in horizontal group
D,dgroup,0,82,|m|=0,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Chat|^2 in horizontal group
D,Bgroup,1,-36,|m|=1,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum Re(conj(Fhat)*Chat) in horizontal group
D,F2group,1,8,|m|=1,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Fhat|^2 in horizontal group
D,dgroup,1,3860,|m|=1,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Chat|^2 in horizontal group
D,Bgroup,2,0,|m|=2,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum Re(conj(Fhat)*Chat) in horizontal group
D,F2group,2,164,|m|=2,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Fhat|^2 in horizontal group
D,dgroup,2,0,|m|=2,units after factoring the displayed K powers,"initial time;horizontal groups abs(m)=0,1,2;vertical channels n=4,5",exact Fourier group ledger for the global-smooth 2D3C datum,sum |Chat|^2 in horizontal group
D,frameRadius,0,1,n=4,"mode=(|m|,|n|)=(0,4)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
D,frameRadius,0,1.25,n=5,"mode=(|m|,|n|)=(0,5)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
D,frameRadius,1,1.0307764064044151,n=4,"mode=(|m|,|n|)=(1,4)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
D,frameRadius,1,1.2747548783981961,n=5,"mode=(|m|,|n|)=(1,5)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
D,frameRadius,2,1.1180339887498949,n=4,"mode=(|m|,|n|)=(2,4)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
D,frameRadius,2,1.3462912017836259,n=5,"mode=(|m|,|n|)=(2,5)","parent j=J+2;flat top m(log2(|xi|)-j)=1 on normalized radius [1,sqrt(2)]",exact radius check for every listed initial Lamb mode,sqrt(m^2+n^2)/4
